GeneID	Gene Name	g1	g2	g3	g4	g5	g6	g7	g8
CHLRE_03g168300v5		7,7,8,8,8	13,13,13,13,13	11,12,13,13,14	5,5,5,6,6	19,19,19,19,19	9,9,9,9,9	9,10,10,10,10	7,8,8,8,9
CHLRE_03g168350v5		4,4,4,4,4	4,4,4,4,4	2,2,2,2,2	3,3,3,3,3	3,3,3,3,3	4,4,4,4,5	4,4,5,5,5	3,3,3,3,3
CHLRE_03g168400v5		2,2,2,2,2	3,3,4,4,4	3,3,3,3,3	2,2,2,2,2	2,2,2,2,3	1,2,2,2,2	2,2,2,2,2	1,2,2,2,2
CHLRE_03g168450v5		46,48,49,50,52	94,95,96,96,97	42,43,44,45,46	31,32,32,33,34	45,46,47,48,48	56,56,57,58,59	51,52,53,54,55	74,74,74,74,74
CHLRE_03g168500v5		5,5,5,6,6	3,3,3,3,3	0.3,0.3,0.3,0.3,0.3	1,1,2,2,2	3,3,3,3,3	5,5,5,6,6	6,6,7,7,7	2,2,2,2,2
CHLRE_03g168550v5		45,46,46,46,46	41,42,42,43,43	37,37,38,39,40	42,43,43,44,44	41,41,42,42,42	39,40,41,41,42	45,46,47,47,48	36,36,37,37,38
CHLRE_03g168600v5		6,6,7,7,7	6,6,6,7,7	6,6,6,6,6	7,7,7,7,7	9,10,10,10,10	6,6,6,6,6	5,5,5,5,5	4,4,4,4,5
CHLRE_03g168605v5		39,39,39,40,40	50,52,53,54,55	24,25,26,26,27	32,33,34,35,36	25,26,26,27,27	39,39,39,40,40	37,37,38,38,38	46,46,46,47,47
CHLRE_03g168650v5		2,2,2,2,2	4,4,4,4,4	2,2,2,2,2	1,1,1,1,1	2,2,2,2,2	1,1,1,2,2	1,1,1,2,2	2,2,2,2,2
CHLRE_03g168700v5		47,48,49,50,50	30,30,30,30,31	66,67,67,68,68	115,116,117,118,119	69,69,69,69,70	33,33,34,35,35	26,26,26,26,26	21,21,21,22,22
CHLRE_03g168750v5		14,14,14,14,14	8,8,8,9,9	6,6,6,6,6	8,8,8,8,8	16,17,17,18,19	16,16,17,17,18	20,20,21,21,21	11,11,11,11,11
CHLRE_03g168775v5		3,3,3,3,3	0.9,1,1,1,1	0.7,0.8,0.9,0.9,1	0.8,0.9,1,1,1	5,5,5,5,6	3,3,3,3,3	2,2,3,3,3	0.5,0.5,0.6,0.6,0.6
CHLRE_03g168800v5		3,3,4,4,4	2,2,2,2,2	0.8,0.9,1,1,1	1,1,1,1,1	3,3,3,3,3	8,8,8,9,9	7,7,8,8,8	8,8,8,8,9
CHLRE_03g168850v5		11,11,11,12,12	13,13,14,14,14	10,11,12,12,13	14,14,15,15,16	10,10,11,11,12	15,15,15,16,16	16,16,17,17,18	12,13,13,14,14
CHLRE_03g168900v5		0.1,0.1,0.1,0.1,0.2	0,0,0,0,0.1	0,0,0,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.3,0.3,0.4,0.4,0.4	0,0,0,0,0.1	0,0.1,0.1,0.1,0.2	0.1,0.1,0.1,0.1,0.1
CHLRE_03g168950v5		2,2,2,3,3	8,8,8,8,8	22,23,24,25,27	36,37,38,38,39	11,11,12,12,12	0.7,0.7,0.7,0.7,0.7	0.4,0.4,0.4,0.4,0.4	0.1,0.2,0.2,0.3,0.3
CHLRE_03g169000v5		4,4,4,4,4	3,3,3,3,3	2,2,2,2,2	3,3,3,3,3	4,4,4,4,4	3,3,3,4,4	4,4,4,4,4	2,2,2,2,2
CHLRE_03g169050v5		5,5,5,5,5	3,3,3,3,3	3,3,3,3,4	4,4,4,4,4	9,9,9,9,9	4,4,4,4,5	4,4,4,4,4	2,3,3,3,3
CHLRE_03g169100v5		10,10,10,11,11	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	1,1,1,1,1	7,7,7,7,7	9,9,9,10,10	8,8,8,9,9	2,2,3,3,3
CHLRE_03g169150v5		12,12,13,13,14	14,14,14,14,14	9,10,11,11,12	10,10,11,12,12	14,15,15,16,16	12,13,13,13,14	13,13,14,14,14	12,12,12,12,12
CHLRE_03g169200v5		3,3,3,3,3	4,4,4,4,4	3,3,3,3,3	3,3,3,3,3	3,4,4,4,5	2,2,2,2,2	1,2,2,2,2	4,4,4,4,4
CHLRE_03g169250v5		0.8,0.9,1,1,1	0.4,0.5,0.6,0.7,0.7	0.7,0.7,0.7,0.7,0.7	1,1,1,1,1	2,2,2,2,2	1,1,1,1,1	1,1,1,1,1	0.6,0.6,0.7,0.8,0.8
CHLRE_03g169300v5		2,2,2,2,2	14,16,18,20,22	10,11,11,12,13	2,2,3,3,3	5,5,5,5,5	4,4,4,4,4	4,5,5,6,6	24,25,26,27,28
CHLRE_03g169350v5		2,2,2,2,2	5,5,6,6,7	2,2,3,3,3	0.5,0.6,0.6,0.6,0.6	2,2,2,2,2	6,6,6,6,7	5,5,6,6,7	16,16,16,16,16
CHLRE_03g169400v5		165,166,168,169,170	156,160,164,168,172	121,123,125,127,128	103,104,104,105,105	116,118,121,123,125	201,204,207,210,213	244,253,262,270,279	206,212,218,224,230
CHLRE_03g169450v5		9,10,10,10,10	3,3,3,3,3	2,2,2,2,3	5,5,5,6,6	9,9,9,10,10	7,7,7,7,7	6,6,6,6,6	3,3,3,3,3
CHLRE_03g169500v5		35,35,36,36,36	18,19,19,19,20	18,18,19,19,19	22,23,23,24,24	35,35,35,35,36	33,33,33,33,33	33,33,34,34,35	31,31,31,31,31
CHLRE_03g169550v5		0.2,0.2,0.2,0.2,0.3	1,1,1,1,1	0.4,0.5,0.6,0.7,0.8	0,0.1,0.1,0.2,0.2	0.9,1,1,2,2	0.2,0.3,0.3,0.3,0.3	0.4,0.4,0.5,0.6,0.7	0.5,0.5,0.5,0.5,0.5
CHLRE_03g169601v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0.1,0.1,0.1,0.1	0,0,0,0,0.1	0,0,0,0.1,0.1	0,0,0.1,0.1,0.1
CHLRE_03g169650v5		10,10,10,11,11	7,7,7,7,7	4,4,4,4,4	7,8,8,8,8	11,11,11,11,12	10,10,10,10,10	8,8,9,9,9	3,3,4,4,4
CHLRE_03g169700v5		9,9,10,10,10	1,1,1,1,1	1,1,1,1,1	8,8,8,9,9	8,8,8,8,8	8,9,9,9,10	9,9,9,10,10	5,5,5,6,6
CHLRE_03g169750v5		8,9,9,9,9	2,2,2,2,2	1,1,1,1,2	4,4,4,4,4	6,6,7,7,7	7,7,7,7,7	6,7,7,7,7	3,3,3,3,3
CHLRE_03g169800v5		2,2,2,2,2	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2
CHLRE_03g169850v5		12,12,13,14,14	22,22,22,22,22	12,13,13,14,15	12,12,12,12,12	10,10,10,10,11	19,19,19,19,19	17,17,17,17,17	22,22,22,22,22
CHLRE_03g169900v5		20,21,21,22,22	13,13,13,14,14	13,13,13,14,14	30,32,33,35,36	18,18,18,18,18	24,25,25,26,26	25,25,25,25,25	30,30,31,31,31
CHLRE_03g169950v5		3,3,3,4,4	6,6,6,6,6	5,5,5,5,5	3,3,3,3,3	4,4,4,4,4	4,4,4,4,4	5,5,5,5,5	3,3,3,4,4
CHLRE_03g170001v5		0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.2	0,0,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.2	0.2,0.2,0.2,0.2,0.3	0.4,0.4,0.5,0.5,0.6
CHLRE_03g170050v5		39,40,41,42,43	5,5,5,5,5	5,5,5,5,5	13,13,14,14,15	22,23,24,25,27	24,24,24,24,24	23,23,23,23,23	10,10,10,10,10
CHLRE_03g170100v5		14,15,15,15,15	16,16,16,17,17	11,11,11,11,11	11,11,12,12,12	15,16,16,17,17	13,13,14,14,14	14,14,14,14,15	13,13,13,13,13
CHLRE_03g170150v5		5,5,5,5,6	4,5,5,5,5	2,2,3,3,3	3,3,3,3,3	6,6,6,6,6	12,12,12,12,13	11,11,12,12,13	15,16,17,18,18
CHLRE_03g170200v5		10,11,11,12,13	5,5,5,5,5	3,3,3,3,3	2,2,2,2,2	9,9,9,9,9	23,23,24,24,24	27,27,27,27,27	29,29,29,30,30
CHLRE_03g170250v5		0.2,0.2,0.3,0.3,0.4	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0.1	0.5,0.6,0.6,0.6,0.6	0.2,0.2,0.2,0.2,0.2	0.5,0.5,0.5,0.6,0.6	0.1,0.1,0.2,0.2,0.3
CHLRE_03g170300v5		6,6,6,6,7	0.9,0.9,1,1,1	1,1,2,2,2	1,1,1,2,2	3,3,3,3,3	8,9,9,9,9	10,10,10,10,10	5,6,6,6,7
CHLRE_03g170350v5		13,13,14,14,14	21,22,23,23,24	21,21,21,21,21	13,13,13,13,13	22,22,22,22,22	17,17,17,17,17	19,19,20,20,21	33,34,35,36,36
CHLRE_03g170400v5		6,6,6,6,6	6,6,6,6,6	2,3,3,3,3	6,6,6,6,7	7,8,8,9,9	7,7,8,8,8	6,6,7,7,7	8,8,8,8,8
CHLRE_03g170428v5		3,3,3,3,4	3,3,3,3,3	3,3,3,3,3	3,3,3,4,4	3,3,3,4,4	4,4,4,4,4	3,4,4,4,4	3,3,3,3,3
CHLRE_03g170450v5		15,15,16,16,17	28,29,29,29,29	12,12,12,12,12	22,22,23,23,23	3,4,4,4,4	19,20,20,21,21	15,15,16,16,17	31,31,31,31,31
CHLRE_03g170500v5		9,9,9,10,10	15,15,16,16,17	10,10,11,11,12	7,7,7,7,7	15,15,15,15,16	14,14,14,14,14	14,14,14,14,14	19,20,21,21,22
CHLRE_03g170550v5		13,14,15,17,18	0.9,1,1,1,1	0.1,0.1,0.2,0.2,0.2	0.1,0.2,0.2,0.2,0.2	3,4,4,4,5	33,33,34,34,35	35,35,35,36,36	33,33,33,33,33
CHLRE_03g170600v5		0.3,0.3,0.3,0.4,0.4	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0,0.1,0.1,0.1,0.1	0.5,0.5,0.6,0.7,0.7	0.6,0.6,0.7,0.8,0.9	0.4,0.4,0.4,0.4,0.4
CHLRE_03g170601v5		0.8,1,1,1,1	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2	2,3,3,3,3	1,1,1,1,1	1,1,1,2,2	1,1,1,1,1
CHLRE_03g170625v5		0,0,0,0,0	0.2,0.2,0.3,0.3,0.3	0,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.2	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0.1	0.1,0.1,0.1,0.1,0.1
CHLRE_03g170650v5		5,6,6,6,6	5,5,6,6,6	3,3,3,3,3	3,4,4,4,5	7,7,8,8,9	6,6,6,7,7	7,7,7,7,7	3,3,4,4,5
CHLRE_03g170700v5		6,6,6,6,6	4,4,4,4,4	3,3,3,3,3	3,3,4,4,4	6,6,6,7,7	6,6,7,7,7	6,6,6,6,6	3,3,3,3,3
CHLRE_03g170750v5		19,19,19,19,19	9,9,10,11,12	2,2,2,2,2	6,7,7,7,7	4,5,5,5,5	25,26,26,27,28	27,29,31,32,34	10,10,11,11,11
CHLRE_03g170800v5		60,60,60,61,61	42,42,43,43,43	19,19,20,20,20	24,24,25,25,25	39,40,40,40,40	56,57,58,58,59	51,52,54,55,56	29,31,34,36,38
CHLRE_03g170850v5		0.6,0.6,0.6,0.7,0.7	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	0.1,0.1,0.1,0.1,0.1	0.6,0.6,0.6,0.7,0.7	1,1,1,1,1	0.1,0.2,0.2,0.2,0.2
CHLRE_03g170900v5		10,11,11,12,13	2,2,2,2,2	3,4,4,4,4	6,6,6,6,6	10,10,10,10,10	9,9,10,10,10	9,9,9,9,10	4,4,4,5,5
CHLRE_03g170950v5		1,1,1,1,1	3,3,4,4,4	2,2,2,2,2	1,1,1,1,2	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	2,3,3,3,3
CHLRE_03g171000v5		6,7,7,7,7	4,5,5,5,5	4,4,4,4,4	5,5,5,5,5	6,6,6,6,6	5,5,5,5,5	4,4,5,5,5	2,2,2,2,2
CHLRE_03g171050v5		19,20,20,21,22	38,38,38,39,39	34,34,34,34,35	20,20,21,21,21	31,33,34,36,37	21,21,21,21,21	26,26,26,27,27	21,21,21,21,21
CHLRE_03g171100v5		64,67,69,72,75	16,17,17,18,19	19,19,20,20,20	88,89,91,92,93	17,17,18,18,18	65,66,67,67,68	51,53,55,57,58	43,45,47,50,52
CHLRE_03g171150v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0
CHLRE_03g171179v5		3,4,4,4,4	3,4,4,5,6	9,9,9,10,10	7,8,8,8,8	2,2,2,2,2	3,3,3,4,4	3,3,3,3,3	7,7,7,8,8
CHLRE_03g171200v5		2,2,2,2,2	5,5,5,5,6	4,5,5,5,5	3,3,3,3,3	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2	3,3,3,3,3
CHLRE_03g171250v5		4,4,5,5,5	4,4,4,4,4	3,3,3,3,3	4,4,4,4,4	4,4,5,5,5	4,4,4,4,5	5,5,5,5,5	5,5,5,5,5
CHLRE_03g171300v5		5,5,5,5,5	6,6,6,6,6	4,4,5,5,5	8,8,8,8,8	7,7,8,8,8	5,5,5,5,6	4,4,4,4,4	5,5,5,5,5
CHLRE_03g171350v5		94,99,104,108,113	168,170,172,175,177	97,101,105,109,113	64,64,65,65,66	85,85,86,87,88	166,167,169,170,171	149,157,164,172,179	240,248,257,265,274
CHLRE_03g171387v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0.1,0.1
CHLRE_03g171424v5		2,2,2,2,2	2,2,2,2,2	0.9,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2	1,1,1,1,1
CHLRE_03g171461v5		4,4,4,5,5	3,4,4,4,4	2,2,2,3,3	4,4,4,4,4	4,4,4,4,4	4,5,5,5,5	4,4,5,5,5	4,4,4,5,5
CHLRE_03g171500v5		3,3,3,3,3	3,3,3,4,4	2,2,2,2,2	2,3,3,3,3	2,2,3,3,3	3,3,3,3,3	3,3,3,3,3	1,2,2,2,2
CHLRE_03g171550v5		8,8,8,9,9	8,8,9,9,9	5,5,6,6,6	6,7,7,8,8	7,7,8,8,9	10,11,11,11,11	10,10,10,11,11	8,9,9,9,10
CHLRE_03g171600v5		7,7,7,7,7	7,7,7,8,8	6,6,6,6,6	8,8,8,8,8	6,6,6,6,6	6,7,7,7,7	7,7,7,8,8	5,5,5,6,6
CHLRE_03g171650v5		2,2,2,2,2	6,6,6,6,7	2,2,2,2,2	2,2,2,2,2	0.5,0.5,0.5,0.5,0.5	3,3,3,3,3	3,3,3,3,3	4,4,4,4,4
CHLRE_03g171700v5		0.3,0.4,0.4,0.4,0.5	0.4,0.4,0.5,0.5,0.5	0.3,0.3,0.3,0.4,0.4	0.3,0.3,0.3,0.3,0.3	0.5,0.5,0.5,0.5,0.6	0.5,0.5,0.5,0.5,0.5	0.5,0.5,0.6,0.7,0.7	0.2,0.2,0.2,0.2,0.2
CHLRE_03g171751v5		7,7,7,7,7	11,11,11,12,12	7,7,7,7,7	5,6,6,6,6	9,9,10,10,10	8,8,8,8,9	9,10,10,10,10	6,6,6,6,6
CHLRE_03g171800v5		17,18,18,19,20	2,2,2,2,2	1,2,2,2,2	6,6,6,6,7	14,14,14,14,15	12,13,13,13,13	12,12,12,12,12	3,3,3,3,3
CHLRE_03g171850v5		3,3,3,3,3	2,2,2,2,3	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	4,4,5,5,5	5,5,5,5,5	5,5,5,5,6
CHLRE_03g171900v5		111,111,111,111,111	3,3,3,3,3	5,5,5,6,6	33,34,34,35,35	62,62,63,63,64	87,88,89,90,90	83,86,89,91,94	13,14,14,15,15
CHLRE_03g171950v5		11,11,11,11,11	3,3,3,3,4	7,7,7,7,7	25,25,25,26,26	14,14,14,14,14	7,7,8,8,8	6,6,6,7,7	4,4,5,5,5
CHLRE_03g172000v5		84,85,86,88,89	26,27,28,28,29	65,67,69,72,74	183,183,184,184,185	67,69,71,73,75	64,65,66,67,68	47,49,51,54,56	44,47,50,53,56
CHLRE_03g172050v5		7,7,7,7,8	9,9,9,9,10	6,6,6,6,6	7,7,8,8,8	6,7,7,7,7	7,7,8,8,8	6,6,6,6,6	6,6,6,7,7
CHLRE_03g172100v5		2,2,2,2,2	4,4,4,4,4	2,2,3,3,3	3,3,4,4,4	2,2,2,2,2	2,2,2,2,3	2,2,2,2,3	3,3,3,3,3
CHLRE_03g172150v5		3,3,3,3,3	8,8,9,9,10	6,7,7,7,7	3,3,3,3,3	5,5,5,5,5	4,4,4,4,4	5,5,5,5,5	6,6,6,6,6
CHLRE_03g172200v5		20,20,21,21,21	14,14,14,15,15	12,12,12,12,13	12,12,12,13,13	21,22,22,22,22	20,20,20,20,20	20,20,20,21,21	14,14,14,14,15
CHLRE_03g172250v5		4,4,4,4,4	9,10,10,10,10	10,10,10,10,10	8,8,8,8,8	6,6,6,6,6	5,5,5,5,5	6,6,6,6,6	5,5,5,5,5
CHLRE_03g172300v5		146,147,149,150,152	607,611,615,620,624	596,610,624,637,651	206,209,211,214,217	166,168,169,171,172	222,228,234,240,245	282,285,288,291,293	192,195,198,200,203
CHLRE_03g172322v5		1,1,1,1,1	3,4,4,4,4	3,3,3,3,3	2,2,2,2,3	1,1,2,2,2	1,1,1,1,1	1,1,1,1,2	3,3,3,3,3
CHLRE_03g172350v5		0.9,1,1,1,1	3,4,4,4,4	3,3,3,3,3	2,2,2,2,2	1,1,1,1,1	1,1,1,1,1	1,1,1,1,1	6,6,6,6,6
CHLRE_03g172376v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_03g172400v5		4,4,4,4,5	7,7,7,7,7	4,5,5,5,5	4,4,4,4,4	7,7,7,7,7	5,5,5,5,5	5,6,6,6,7	5,5,5,5,5
CHLRE_03g172451v5		60,61,61,62,62	48,49,49,50,50	62,62,62,62,63	58,60,62,65,67	77,78,78,78,78	63,64,64,65,66	69,69,70,70,70	53,54,54,55,56
CHLRE_03g172500v5		10,10,11,11,12	104,105,107,109,111	88,88,88,89,89	11,11,11,12,12	37,37,38,38,38	18,18,18,18,18	34,34,34,34,34	44,45,47,48,49
CHLRE_03g172550v5	PRMT1	27,27,27,27,27	108,111,115,118,121	23,24,25,26,26	7,8,8,8,9	2,3,3,3,3	47,47,47,47,48	70,73,77,81,84	80,80,81,81,81
CHLRE_03g172600v5		2,2,2,3,3	11,12,13,13,14	9,9,9,9,9	3,3,3,3,4	1,2,2,2,2	5,5,5,5,5	8,8,9,9,10	13,13,14,14,14
CHLRE_03g172650v5		3,4,4,4,4	8,8,8,8,8	2,2,2,2,3	2,2,2,2,2	5,5,5,5,6	7,7,7,7,7	6,7,7,7,7	10,10,10,10,10
CHLRE_03g172700v5		10,10,11,11,11	2,3,3,3,3	2,2,2,2,2	5,5,5,5,5	5,5,6,6,6	7,7,7,7,7	4,4,5,5,5	2,2,3,3,3
CHLRE_03g172750v5		5,5,5,6,6	3,3,4,4,4	2,2,2,2,2	2,2,2,2,2	4,4,4,4,4	5,6,6,6,6	5,6,6,6,7	2,2,2,2,3
CHLRE_03g172800v5		1,2,2,2,2	2,2,2,2,2	3,3,3,3,3	2,2,2,2,2	2,2,2,2,2	1,1,1,1,1	1,1,1,1,1	1,1,1,1,1
CHLRE_03g172850v5		30,30,30,30,30	37,37,38,38,38	39,40,40,41,42	36,37,38,39,39	34,35,35,36,37	26,26,26,26,26	25,25,25,25,25	29,30,30,31,31
CHLRE_03g172900v5		12,12,12,12,12	27,27,27,27,27	19,20,20,21,21	9,9,9,9,10	18,19,19,19,20	15,16,16,16,16	18,18,18,19,19	21,22,22,23,23
CHLRE_03g172950v5		122,126,129,133,136	74,77,80,82,85	14,14,15,15,15	58,58,59,60,61	19,20,21,22,23	160,160,160,160,160	158,165,171,177,184	96,99,102,104,107
CHLRE_03g173000v5		16,16,17,17,17	19,19,20,20,20	12,12,13,13,13	12,12,12,12,13	11,12,12,12,12	19,19,19,19,19	18,18,18,18,18	15,16,16,16,16
CHLRE_03g173050v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_03g173100v5		0.6,0.7,0.7,0.8,0.9	0.1,0.1,0.2,0.2,0.3	0.2,0.3,0.3,0.4,0.4	1,1,1,2,2	0.6,0.6,0.6,0.6,0.6	0.5,0.6,0.6,0.6,0.7	0.9,0.9,0.9,0.9,1	0.2,0.2,0.2,0.3,0.3
CHLRE_03g173132v5		7,7,7,8,8	5,5,5,5,5	3,4,4,4,5	4,4,4,4,4	6,6,7,7,8	8,8,8,9,9	8,8,8,9,9	7,7,7,7,7
CHLRE_03g173165v5		2,2,2,2,2	7,8,9,10,11	16,16,16,16,16	5,5,5,5,6	7,7,7,7,8	2,2,2,2,2	5,5,5,5,6	10,11,12,13,14
CHLRE_03g173200v5		19,19,20,20,20	32,33,34,36,37	46,47,48,48,49	28,29,29,29,29	25,26,26,26,26	16,16,17,17,17	17,18,18,18,19	32,33,34,35,36
CHLRE_03g173250v5		12,12,12,12,12	42,43,44,45,45	40,42,43,45,47	11,11,11,11,11	24,24,24,24,24	14,14,15,15,15	16,17,18,19,20	35,36,36,37,37
CHLRE_03g173300v5		8,8,9,9,9	29,31,32,34,35	29,30,31,32,33	8,8,9,9,9	18,19,19,20,21	11,11,11,11,11	15,15,15,15,16	34,34,34,34,35
CHLRE_03g173350v5		136,137,137,138,138	60,60,61,61,61	75,77,78,80,82	172,173,173,173,173	75,77,78,80,81	113,113,113,114,114	82,83,84,85,86	92,94,96,98,101
CHLRE_03g173400v5		1,1,1,1,1	1,1,1,1,1	0.7,0.7,0.7,0.8,0.8	2,2,2,2,2	0.6,0.6,0.7,0.8,0.9	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2
CHLRE_03g173450v5		3,3,3,3,3	3,3,3,3,3	5,5,5,5,5	5,5,5,5,5	8,8,8,8,8	2,2,2,2,2	1,2,2,2,2	0.5,0.5,0.6,0.6,0.6
CHLRE_03g173500v5		3,3,4,4,4	5,5,5,5,5	2,2,2,3,3	3,3,3,3,4	4,4,4,4,4	4,4,4,4,4	4,4,4,4,4	4,4,4,4,5
CHLRE_03g173550v5		12,13,13,13,13	24,24,24,25,25	16,16,16,16,16	9,9,9,9,9	15,15,16,17,17	21,22,22,22,22	24,25,26,27,27	24,25,26,27,28
CHLRE_03g173600v5		6,6,6,6,6	7,7,7,7,7	4,4,4,4,5	5,5,5,5,6	4,4,4,4,4	6,6,6,6,6	6,6,6,6,6	6,6,6,6,6
CHLRE_03g173650v5		0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.2	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2
CHLRE_03g173700v5		4,4,4,5,5	4,4,4,5,5	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.2,0.2,0.2	1,1,1,1,2	13,14,14,14,15	13,14,15,16,17	26,26,27,27,28
CHLRE_03g173750v5		24,24,24,25,25	0.2,0.2,0.3,0.3,0.4	0.4,0.4,0.4,0.4,0.4	2,2,2,2,2	9,9,9,9,9	24,24,24,25,25	38,38,38,38,38	9,10,11,12,13
CHLRE_03g173800v5		11,11,11,11,11	9,9,9,9,9	4,4,4,4,4	7,7,7,8,8	7,7,7,7,7	12,12,12,13,13	16,16,16,16,16	12,12,12,12,12
CHLRE_03g173850v5		1,1,2,2,2	0.8,0.8,0.8,0.9,0.9	0.4,0.4,0.4,0.4,0.4	0.4,0.4,0.4,0.4,0.5	1,1,2,2,2	0.9,0.9,1,1,1	1,1,1,1,1	0.5,0.6,0.6,0.6,0.7
CHLRE_03g173900v5		42,42,42,42,43	48,49,49,50,50	49,50,51,52,53	47,48,49,50,52	57,57,58,58,58	36,37,38,38,39	44,45,46,47,48	59,59,59,60,60
CHLRE_03g173950v5		2,2,2,2,2	4,4,4,4,4	3,3,4,4,4	2,3,3,3,3	4,4,4,4,4	2,2,2,2,2	2,2,2,2,3	2,2,2,2,2
CHLRE_03g174000v5		4,4,4,4,4	6,6,6,6,6	5,5,5,5,5	4,4,4,5,5	6,6,6,6,6	4,4,4,4,4	5,5,6,6,6	4,4,4,4,4
CHLRE_03g174050v5		10,11,11,11,11	9,9,9,9,9	8,9,9,9,9	10,10,10,10,11	14,15,15,15,16	9,9,9,9,9	11,11,11,11,11	8,8,9,9,9
CHLRE_03g174076v5		0.3,0.3,0.3,0.3,0.3	0.2,0.2,0.2,0.2,0.2	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.3	0.2,0.2,0.3,0.3,0.3	0.2,0.2,0.2,0.2,0.3	0.2,0.3,0.3,0.3,0.3	0.1,0.1,0.1,0.1,0.1
CHLRE_03g174100v5		0.2,0.2,0.2,0.2,0.2	0.3,0.3,0.3,0.3,0.3	0.1,0.2,0.2,0.2,0.2	0.4,0.4,0.4,0.4,0.4	0.2,0.2,0.2,0.2,0.2	0.1,0.1,0.1,0.1,0.2	0.1,0.1,0.2,0.2,0.2	0.1,0.1,0.1,0.2,0.2
CHLRE_03g174150v5		1,1,1,1,1	6,6,6,6,6	4,4,4,4,4	1,1,1,1,1	4,4,5,5,5	2,2,2,2,2	2,2,2,3,3	4,5,5,6,6
CHLRE_03g174200v5		1,1,1,1,2	3,3,3,3,4	2,3,3,3,3	0.9,1,1,1,1	3,3,3,3,3	1,1,1,1,1	1,1,1,1,2	3,3,3,3,3
CHLRE_03g174250v5		27,27,27,28,28	2,2,2,2,2	3,3,4,4,4	10,10,10,10,11	21,21,22,22,22	17,17,18,19,19	16,16,16,16,16	2,2,2,3,3
CHLRE_03g174300v5		17,17,18,18,19	17,17,17,17,17	17,17,17,17,17	15,15,15,15,15	9,9,10,10,10	15,15,16,16,16	16,16,16,17,17	9,10,10,11,11
CHLRE_03g174350v5		7,7,7,7,7	36,42,48,54,60	86,88,89,90,92	25,26,26,26,26	7,7,7,7,7	5,5,5,6,6	4,4,5,5,5	95,95,96,97,98
CHLRE_03g174400v5		9,9,9,9,9	0.1,0.2,0.3,0.3,0.4	0.5,0.5,0.5,0.6,0.6	0.2,0.2,0.2,0.3,0.3	4,4,4,4,4	15,15,15,15,15	14,14,14,14,14	22,24,25,27,29
CHLRE_03g174450v5		12,13,14,15,16	10,13,15,18,21	64,65,67,68,69	21,21,22,22,22	24,24,24,25,25	7,7,8,8,8	8,8,8,8,8	124,124,124,124,125
CHLRE_03g174476v5		3,3,3,3,3	3,4,4,4,5	3,3,4,5,5	4,5,5,5,5	3,3,3,3,4	4,4,4,4,4	4,4,4,4,5	6,6,6,6,6
CHLRE_03g174500v5		7,7,7,7,8	15,15,16,16,16	9,9,9,9,9	6,6,6,6,6	8,8,8,8,8	8,8,8,9,9	7,7,8,8,8	12,13,13,14,14
